idx,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:D7TOR,L:D7TOR Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO3IN,L:TO3IN Timestamp,L:V5QSET,L:V5QSET Timestamp
22,10.955810546875,2021-12-23 21:16:07.638000+00:00,0.616455078125,2021-12-23 21:16:07.638000+00:00,0.140380859375,2021-12-23 21:16:07.638000+00:00,0.0518798828125,2021-12-23 21:16:07.638000+00:00,-0.201416015625,2021-12-23 21:16:07.638000+00:00,1.2481689453125,2021-12-23 21:16:07.638000+00:00,0.665283203125,2021-12-23 21:16:07.638000+00:00,0.0762939453125,2021-12-23 21:16:07.638000+00:00,0.390625,2021-12-23 21:16:07.638000+00:00,0.213623046875,2021-12-23 21:16:07.638000+00:00,0.408935546875,2021-12-23 21:16:07.638000+00:00,-0.0030517578125,2021-12-23 21:16:07.638000+00:00,0.6500244140625,2021-12-23 21:16:07.638000+00:00,0.8209228515625,2021-12-23 21:16:07.638000+00:00,-0.0091552734375,2021-12-23 21:16:07.638000+00:00,0.2349853515625,2021-12-23 21:16:07.638000+00:00,0.7843017578125,2021-12-23 21:16:07.638000+00:00,0.091552734375,2021-12-23 21:16:07.638000+00:00,0.13427734375,2021-12-23 21:16:07.638000+00:00,-0.067138671875,2021-12-23 21:16:07.638000+00:00,0.2716064453125,2021-12-23 21:16:07.638000+00:00,0.3570556640625,2021-12-23 21:16:07.638000+00:00,-0.0640869140625,2021-12-23 21:16:07.638000+00:00,0.1617431640625,2021-12-23 21:16:07.638000+00:00,0.0701904296875,2021-12-23 21:16:07.638000+00:00,1.116943359375,2021-12-23 21:16:07.638000+00:00,0.146484375,2021-12-23 21:16:07.638000+00:00,0.52490234375,2021-12-23 21:16:07.638000+00:00,0.0213623046875,2021-12-23 21:16:07.638000+00:00,0.1983642578125,2021-12-23 21:16:07.638000+00:00,24.257008931422483,2021-12-23 21:16:07.638000+00:00,23.84516199532013,2021-12-23 21:16:07.638000+00:00,172.015380859375,2021-12-23 21:16:07.638000+00:00,230.28564453125,2021-12-23 21:16:07.638000+00:00,25.78521730297302,2021-12-23 21:16:07.638000+00:00,24.72405328043701,2021-12-23 21:16:07.638000+00:00,-31.749984741210938,2021-12-23 21:16:07.638000+00:00
23,9.6435546875,2021-12-23 21:16:07.705000+00:00,0.50048828125,2021-12-23 21:16:07.705000+00:00,0.1861572265625,2021-12-23 21:16:07.705000+00:00,0.13427734375,2021-12-23 21:16:07.705000+00:00,-0.2349853515625,2021-12-23 21:16:07.705000+00:00,1.123046875,2021-12-23 21:16:07.705000+00:00,0.5279541015625,2021-12-23 21:16:07.705000+00:00,-0.0152587890625,2021-12-23 21:16:07.705000+00:00,0.28076171875,2021-12-23 21:16:07.705000+00:00,0.1861572265625,2021-12-23 21:16:07.705000+00:00,0.213623046875,2021-12-23 21:16:07.705000+00:00,0.0701904296875,2021-12-23 21:16:07.705000+00:00,0.6744384765625,2021-12-23 21:16:07.705000+00:00,0.8392333984375,2021-12-23 21:16:07.705000+00:00,-0.1129150390625,2021-12-23 21:16:07.705000+00:00,0.164794921875,2021-12-23 21:16:07.705000+00:00,0.6103515625,2021-12-23 21:16:07.705000+00:00,0.1007080078125,2021-12-23 21:16:07.705000+00:00,0.1708984375,2021-12-23 21:16:07.705000+00:00,-0.0885009765625,2021-12-23 21:16:07.705000+00:00,0.3021240234375,2021-12-23 21:16:07.705000+00:00,0.3570556640625,2021-12-23 21:16:07.705000+00:00,0.0701904296875,2021-12-23 21:16:07.705000+00:00,0.1007080078125,2021-12-23 21:16:07.705000+00:00,0.103759765625,2021-12-23 21:16:07.705000+00:00,0.9185791015625,2021-12-23 21:16:07.705000+00:00,0.1373291015625,2021-12-23 21:16:07.705000+00:00,0.37841796875,2021-12-23 21:16:07.705000+00:00,0.0823974609375,2021-12-23 21:16:07.705000+00:00,0.030517578125,2021-12-23 21:16:07.705000+00:00,24.29845553572247,2021-12-23 21:16:07.705000+00:00,23.945402803708102,2021-12-23 21:16:07.705000+00:00,172.015380859375,2021-12-23 21:16:07.705000+00:00,230.21240234375,2021-12-23 21:16:07.705000+00:00,25.931883793743896,2021-12-23 21:16:07.705000+00:00,24.85507635028565,2021-12-23 21:16:07.705000+00:00,-31.799983978271484,2021-12-23 21:16:07.705000+00:00
24,10.321044921875,2021-12-23 21:16:07.771000+00:00,0.42724609375,2021-12-23 21:16:07.771000+00:00,0.286865234375,2021-12-23 21:16:07.771000+00:00,0.0213623046875,2021-12-23 21:16:07.771000+00:00,-0.384521484375,2021-12-23 21:16:07.771000+00:00,1.275634765625,2021-12-23 21:16:07.771000+00:00,0.4608154296875,2021-12-23 21:16:07.771000+00:00,-0.0244140625,2021-12-23 21:16:07.771000+00:00,0.3997802734375,2021-12-23 21:16:07.771000+00:00,0.3448486328125,2021-12-23 21:16:07.771000+00:00,0.2532958984375,2021-12-23 21:16:07.771000+00:00,0.0732421875,2021-12-23 21:16:07.771000+00:00,0.604248046875,2021-12-23 21:16:07.771000+00:00,0.787353515625,2021-12-23 21:16:07.771000+00:00,0.1495361328125,2021-12-23 21:16:07.771000+00:00,0.2593994140625,2021-12-23 21:16:07.771000+00:00,0.7659912109375,2021-12-23 21:16:07.771000+00:00,0.0457763671875,2021-12-23 21:16:07.771000+00:00,0.0579833984375,2021-12-23 21:16:07.771000+00:00,-0.03662109375,2021-12-23 21:16:07.771000+00:00,0.2166748046875,2021-12-23 21:16:07.771000+00:00,0.4058837890625,2021-12-23 21:16:07.771000+00:00,0.189208984375,2021-12-23 21:16:07.771000+00:00,0.2288818359375,2021-12-23 21:16:07.771000+00:00,0.2777099609375,2021-12-23 21:16:07.771000+00:00,0.909423828125,2021-12-23 21:16:07.771000+00:00,0.115966796875,2021-12-23 21:16:07.771000+00:00,0.23193359375,2021-12-23 21:16:07.771000+00:00,-0.0274658203125,2021-12-23 21:16:07.771000+00:00,0.238037109375,2021-12-23 21:16:07.771000+00:00,24.184861138752133,2021-12-23 21:16:07.771000+00:00,23.805673192015774,2021-12-23 21:16:07.771000+00:00,172.015380859375,2021-12-23 21:16:07.771000+00:00,230.2001953125,2021-12-23 21:16:07.771000+00:00,25.916280975576782,2021-12-23 21:16:07.771000+00:00,24.822320582823487,2021-12-23 21:16:07.771000+00:00,-31.84998321533203,2021-12-23 21:16:07.772000+00:00
25,10.699462890625,2021-12-23 21:16:07.838000+00:00,0.4852294921875,2021-12-23 21:16:07.838000+00:00,0.25634765625,2021-12-23 21:16:07.838000+00:00,-0.0274658203125,2021-12-23 21:16:07.838000+00:00,-0.2685546875,2021-12-23 21:16:07.838000+00:00,1.0955810546875,2021-12-23 21:16:07.838000+00:00,0.7904052734375,2021-12-23 21:16:07.838000+00:00,0.1617431640625,2021-12-23 21:16:07.838000+00:00,0.3936767578125,2021-12-23 21:16:07.838000+00:00,0.2227783203125,2021-12-23 21:16:07.838000+00:00,0.4486083984375,2021-12-23 21:16:07.838000+00:00,0.01220703125,2021-12-23 21:16:07.838000+00:00,0.640869140625,2021-12-23 21:16:07.838000+00:00,0.8270263671875,2021-12-23 21:16:07.838000+00:00,-0.0274658203125,2021-12-23 21:16:07.838000+00:00,0.244140625,2021-12-23 21:16:07.838000+00:00,0.9765625,2021-12-23 21:16:07.838000+00:00,0.2044677734375,2021-12-23 21:16:07.838000+00:00,0.103759765625,2021-12-23 21:16:07.838000+00:00,-0.13427734375,2021-12-23 21:16:07.838000+00:00,0.2716064453125,2021-12-23 21:16:07.838000+00:00,0.0823974609375,2021-12-23 21:16:07.838000+00:00,-0.1251220703125,2021-12-23 21:16:07.838000+00:00,0.250244140625,2021-12-23 21:16:07.838000+00:00,0.1129150390625,2021-12-23 21:16:07.838000+00:00,1.11083984375,2021-12-23 21:16:07.838000+00:00,0.1312255859375,2021-12-23 21:16:07.838000+00:00,0.30517578125,2021-12-23 21:16:07.838000+00:00,-0.0244140625,2021-12-23 21:16:07.838000+00:00,0.1068115234375,2021-12-23 21:16:07.838000+00:00,24.129598999685484,2021-12-23 21:16:07.838000+00:00,23.77529718947397,2021-12-23 21:16:07.838000+00:00,172.015380859375,2021-12-23 21:16:07.838000+00:00,230.28564453125,2021-12-23 21:16:07.838000+00:00,25.82266406657409,2021-12-23 21:16:07.838000+00:00,24.70439981995972,2021-12-23 21:16:07.838000+00:00,-31.899982452392575,2021-12-23 21:16:07.838000+00:00
26,10.4736328125,2021-12-23 21:16:07.905000+00:00,0.4058837890625,2021-12-23 21:16:07.905000+00:00,0.2227783203125,2021-12-23 21:16:07.905000+00:00,0.0946044921875,2021-12-23 21:16:07.905000+00:00,-0.2410888671875,2021-12-23 21:16:07.905000+00:00,1.1627197265625,2021-12-23 21:16:07.905000+00:00,0.4425048828125,2021-12-23 21:16:07.905000+00:00,-0.0396728515625,2021-12-23 21:16:07.905000+00:00,0.7568359375,2021-12-23 21:16:07.905000+00:00,0.2410888671875,2021-12-23 21:16:07.905000+00:00,0.286865234375,2021-12-23 21:16:07.905000+00:00,0.079345703125,2021-12-23 21:16:07.905000+00:00,0.69580078125,2021-12-23 21:16:07.905000+00:00,0.8148193359375,2021-12-23 21:16:07.905000+00:00,0.054931640625,2021-12-23 21:16:07.905000+00:00,0.0823974609375,2021-12-23 21:16:07.905000+00:00,0.9796142578125,2021-12-23 21:16:07.905000+00:00,0.0213623046875,2021-12-23 21:16:07.905000+00:00,0.042724609375,2021-12-23 21:16:07.905000+00:00,-0.0732421875,2021-12-23 21:16:07.905000+00:00,0.286865234375,2021-12-23 21:16:07.905000+00:00,0.421142578125,2021-12-23 21:16:07.905000+00:00,-0.0701904296875,2021-12-23 21:16:07.905000+00:00,0.164794921875,2021-12-23 21:16:07.905000+00:00,0.2105712890625,2021-12-23 21:16:07.905000+00:00,1.0772705078125,2021-12-23 21:16:07.905000+00:00,-0.018310546875,2021-12-23 21:16:07.905000+00:00,0.3204345703125,2021-12-23 21:16:07.905000+00:00,-0.1678466796875,2021-12-23 21:16:07.905000+00:00,0.10986328125,2021-12-23 21:16:07.905000+00:00,24.4028395761817,2021-12-23 21:16:07.905000+00:00,23.987929207266635,2021-12-23 21:16:07.905000+00:00,172.015380859375,2021-12-23 21:16:07.905000+00:00,230.224609375,2021-12-23 21:16:07.905000+00:00,26.12847930264953,2021-12-23 21:16:07.905000+00:00,24.95334365267212,2021-12-23 21:16:07.905000+00:00,-31.949981689453125,2021-12-23 21:16:07.905000+00:00
27,10.51025390625,2021-12-23 21:16:07.971000+00:00,0.4974365234375,2021-12-23 21:16:07.971000+00:00,0.244140625,2021-12-23 21:16:07.971000+00:00,0.0701904296875,2021-12-23 21:16:07.971000+00:00,-0.164794921875,2021-12-23 21:16:07.971000+00:00,1.1566162109375,2021-12-23 21:16:07.971000+00:00,0.7232666015625,2021-12-23 21:16:07.971000+00:00,0.0244140625,2021-12-23 21:16:07.971000+00:00,0.347900390625,2021-12-23 21:16:07.971000+00:00,0.3021240234375,2021-12-23 21:16:07.971000+00:00,0.439453125,2021-12-23 21:16:07.971000+00:00,0.177001953125,2021-12-23 21:16:07.971000+00:00,0.701904296875,2021-12-23 21:16:07.971000+00:00,0.7049560546875,2021-12-23 21:16:07.971000+00:00,0.10986328125,2021-12-23 21:16:07.971000+00:00,-0.0274658203125,2021-12-23 21:16:07.971000+00:00,1.0009765625,2021-12-23 21:16:07.971000+00:00,0.067138671875,2021-12-23 21:16:07.971000+00:00,-0.054931640625,2021-12-23 21:16:07.971000+00:00,0.0030517578125,2021-12-23 21:16:07.971000+00:00,0.2410888671875,2021-12-23 21:16:07.971000+00:00,0.4302978515625,2021-12-23 21:16:07.971000+00:00,0.0518798828125,2021-12-23 21:16:07.971000+00:00,0.15869140625,2021-12-23 21:16:07.971000+00:00,0.201416015625,2021-12-23 21:16:07.971000+00:00,0.9033203125,2021-12-23 21:16:07.971000+00:00,0.128173828125,2021-12-23 21:16:07.971000+00:00,0.2838134765625,2021-12-23 21:16:07.971000+00:00,0.054931640625,2021-12-23 21:16:07.971000+00:00,0.1983642578125,2021-12-23 21:16:07.971000+00:00,24.151089831544738,2021-12-23 21:16:07.971000+00:00,23.79959799150742,2021-12-23 21:16:07.971000+00:00,172.015380859375,2021-12-23 21:16:07.971000+00:00,230.17578125,2021-12-23 21:16:07.971000+00:00,25.856990266541747,2021-12-23 21:16:07.971000+00:00,24.74043116416809,2021-12-23 21:16:07.971000+00:00,-31.999980926513672,2021-12-23 21:16:07.972000+00:00
28,11.65771484375,2021-12-23 21:16:08.038000+00:00,0.3997802734375,2021-12-23 21:16:08.038000+00:00,0.0579833984375,2021-12-23 21:16:08.038000+00:00,0.09765625,2021-12-23 21:16:08.038000+00:00,-0.0579833984375,2021-12-23 21:16:08.038000+00:00,1.251220703125,2021-12-23 21:16:08.038000+00:00,0.5859375,2021-12-23 21:16:08.038000+00:00,-0.079345703125,2021-12-23 21:16:08.038000+00:00,0.6622314453125,2021-12-23 21:16:08.038000+00:00,0.4180908203125,2021-12-23 21:16:08.038000+00:00,0.3265380859375,2021-12-23 21:16:08.038000+00:00,0.0091552734375,2021-12-23 21:16:08.038000+00:00,0.7232666015625,2021-12-23 21:16:08.038000+00:00,0.9124755859375,2021-12-23 21:16:08.038000+00:00,0.1129150390625,2021-12-23 21:16:08.038000+00:00,0.286865234375,2021-12-23 21:16:08.038000+00:00,0.958251953125,2021-12-23 21:16:08.038000+00:00,0.018310546875,2021-12-23 21:16:08.038000+00:00,0.0579833984375,2021-12-23 21:16:08.038000+00:00,-0.0091552734375,2021-12-23 21:16:08.038000+00:00,0.262451171875,2021-12-23 21:16:08.038000+00:00,0.4913330078125,2021-12-23 21:16:08.038000+00:00,0.1068115234375,2021-12-23 21:16:08.038000+00:00,0.103759765625,2021-12-23 21:16:08.038000+00:00,0.4364013671875,2021-12-23 21:16:08.038000+00:00,1.031494140625,2021-12-23 21:16:08.038000+00:00,0.10986328125,2021-12-23 21:16:08.038000+00:00,0.3143310546875,2021-12-23 21:16:08.038000+00:00,0.0,2021-12-23 21:16:08.038000+00:00,0.1953125,2021-12-23 21:16:08.038000+00:00,24.26161410967804,2021-12-23 21:16:08.038000+00:00,23.881613198370303,2021-12-23 21:16:08.038000+00:00,172.015380859375,2021-12-23 21:16:08.038000+00:00,230.11474609375,2021-12-23 21:16:08.038000+00:00,25.93812492101074,2021-12-23 21:16:08.038000+00:00,24.85507635028565,2021-12-23 21:16:08.038000+00:00,-32.04998016357422,2021-12-23 21:16:08.038000+00:00
29,11.8408203125,2021-12-23 21:16:08.105000+00:00,0.567626953125,2021-12-23 21:16:08.105000+00:00,0.0885009765625,2021-12-23 21:16:08.105000+00:00,0.0457763671875,2021-12-23 21:16:08.105000+00:00,-0.1617431640625,2021-12-23 21:16:08.105000+00:00,1.373291015625,2021-12-23 21:16:08.105000+00:00,0.59814453125,2021-12-23 21:16:08.105000+00:00,0.189208984375,2021-12-23 21:16:08.105000+00:00,0.421142578125,2021-12-23 21:16:08.105000+00:00,0.335693359375,2021-12-23 21:16:08.105000+00:00,0.2349853515625,2021-12-23 21:16:08.105000+00:00,0.067138671875,2021-12-23 21:16:08.105000+00:00,0.69580078125,2021-12-23 21:16:08.105000+00:00,0.8758544921875,2021-12-23 21:16:08.105000+00:00,0.0152587890625,2021-12-23 21:16:08.105000+00:00,0.1922607421875,2021-12-23 21:16:08.105000+00:00,0.823974609375,2021-12-23 21:16:08.105000+00:00,0.1617431640625,2021-12-23 21:16:08.105000+00:00,0.08544921875,2021-12-23 21:16:08.105000+00:00,-0.018310546875,2021-12-23 21:16:08.105000+00:00,0.299072265625,2021-12-23 21:16:08.105000+00:00,0.2105712890625,2021-12-23 21:16:08.105000+00:00,0.2410888671875,2021-12-23 21:16:08.105000+00:00,0.1922607421875,2021-12-23 21:16:08.105000+00:00,0.50048828125,2021-12-23 21:16:08.105000+00:00,1.03759765625,2021-12-23 21:16:08.105000+00:00,0.1678466796875,2021-12-23 21:16:08.105000+00:00,0.2838134765625,2021-12-23 21:16:08.105000+00:00,-0.006103515625,2021-12-23 21:16:08.105000+00:00,0.0946044921875,2021-12-23 21:16:08.105000+00:00,24.10350298957068,2021-12-23 21:16:08.105000+00:00,23.7388459864238,2021-12-23 21:16:08.105000+00:00,172.015380859375,2021-12-23 21:16:08.105000+00:00,230.1513671875,2021-12-23 21:16:08.105000+00:00,25.791458430239867,2021-12-23 21:16:08.105000+00:00,24.68474635948242,2021-12-23 21:16:08.105000+00:00,-32.099979400634766,2021-12-23 21:16:08.105000+00:00
30,13.043212890625,2021-12-23 21:16:08.171000+00:00,0.67138671875,2021-12-23 21:16:08.171000+00:00,0.067138671875,2021-12-23 21:16:08.171000+00:00,-0.0396728515625,2021-12-23 21:16:08.171000+00:00,-0.006103515625,2021-12-23 21:16:08.171000+00:00,0.9124755859375,2021-12-23 21:16:08.171000+00:00,0.5706787109375,2021-12-23 21:16:08.171000+00:00,0.0457763671875,2021-12-23 21:16:08.171000+00:00,0.3387451171875,2021-12-23 21:16:08.171000+00:00,0.32958984375,2021-12-23 21:16:08.171000+00:00,0.2288818359375,2021-12-23 21:16:08.171000+00:00,0.1800537109375,2021-12-23 21:16:08.171000+00:00,0.84228515625,2021-12-23 21:16:08.171000+00:00,1.0406494140625,2021-12-23 21:16:08.171000+00:00,0.006103515625,2021-12-23 21:16:08.171000+00:00,0.3875732421875,2021-12-23 21:16:08.171000+00:00,1.336669921875,2021-12-23 21:16:08.171000+00:00,-0.0640869140625,2021-12-23 21:16:08.171000+00:00,0.152587890625,2021-12-23 21:16:08.171000+00:00,-0.0091552734375,2021-12-23 21:16:08.171000+00:00,0.201416015625,2021-12-23 21:16:08.171000+00:00,0.3814697265625,2021-12-23 21:16:08.171000+00:00,0.2105712890625,2021-12-23 21:16:08.171000+00:00,0.1556396484375,2021-12-23 21:16:08.171000+00:00,0.8697509765625,2021-12-23 21:16:08.171000+00:00,1.141357421875,2021-12-23 21:16:08.171000+00:00,0.1068115234375,2021-12-23 21:16:08.171000+00:00,0.4364013671875,2021-12-23 21:16:08.171000+00:00,-0.006103515625,2021-12-23 21:16:08.171000+00:00,-0.0091552734375,2021-12-23 21:16:08.171000+00:00,24.184861138752133,2021-12-23 21:16:08.171000+00:00,23.833011594303407,2021-12-23 21:16:08.171000+00:00,172.015380859375,2021-12-23 21:16:08.171000+00:00,230.224609375,2021-12-23 21:16:08.171000+00:00,25.853869702908323,2021-12-23 21:16:08.171000+00:00,24.77318693163025,2021-12-23 21:16:08.171000+00:00,-32.14997863769531,2021-12-23 21:16:08.172000+00:00
31,12.872314453125,2021-12-23 21:16:08.238000+00:00,0.567626953125,2021-12-23 21:16:08.238000+00:00,0.1190185546875,2021-12-23 21:16:08.238000+00:00,-0.0274658203125,2021-12-23 21:16:08.238000+00:00,-0.1617431640625,2021-12-23 21:16:08.238000+00:00,1.116943359375,2021-12-23 21:16:08.238000+00:00,0.4852294921875,2021-12-23 21:16:08.238000+00:00,-0.06103515625,2021-12-23 21:16:08.238000+00:00,0.8331298828125,2021-12-23 21:16:08.238000+00:00,0.1495361328125,2021-12-23 21:16:08.238000+00:00,0.32958984375,2021-12-23 21:16:08.238000+00:00,0.054931640625,2021-12-23 21:16:08.238000+00:00,1.01318359375,2021-12-23 21:16:08.238000+00:00,1.031494140625,2021-12-23 21:16:08.238000+00:00,0.0457763671875,2021-12-23 21:16:08.238000+00:00,0.2899169921875,2021-12-23 21:16:08.238000+00:00,1.361083984375,2021-12-23 21:16:08.238000+00:00,0.2197265625,2021-12-23 21:16:08.238000+00:00,0.0885009765625,2021-12-23 21:16:08.238000+00:00,0.01220703125,2021-12-23 21:16:08.238000+00:00,0.2777099609375,2021-12-23 21:16:08.238000+00:00,0.3875732421875,2021-12-23 21:16:08.238000+00:00,0.1556396484375,2021-12-23 21:16:08.238000+00:00,0.1556396484375,2021-12-23 21:16:08.238000+00:00,0.47607421875,2021-12-23 21:16:08.238000+00:00,0.9674072265625,2021-12-23 21:16:08.238000+00:00,0.1007080078125,2021-12-23 21:16:08.238000+00:00,0.4913330078125,2021-12-23 21:16:08.238000+00:00,-0.030517578125,2021-12-23 21:16:08.238000+00:00,0.20751953125,2021-12-23 21:16:08.238000+00:00,24.316876248744688,2021-12-23 21:16:08.238000+00:00,23.93932760319974,2021-12-23 21:16:08.238000+00:00,172.015380859375,2021-12-23 21:16:08.238000+00:00,230.18798828125,2021-12-23 21:16:08.238000+00:00,25.98181281187866,2021-12-23 21:16:08.238000+00:00,24.871454234016724,2021-12-23 21:16:08.238000+00:00,-32.19997787475586,2021-12-23 21:16:08.238000+00:00
32,11.895751953125,2021-12-23 21:16:08.305000+00:00,0.531005859375,2021-12-23 21:16:08.305000+00:00,0.06103515625,2021-12-23 21:16:08.305000+00:00,-0.03662109375,2021-12-23 21:16:08.305000+00:00,-0.189208984375,2021-12-23 21:16:08.305000+00:00,1.0101318359375,2021-12-23 21:16:08.305000+00:00,0.5096435546875,2021-12-23 21:16:08.305000+00:00,0.1129150390625,2021-12-23 21:16:08.305000+00:00,0.6072998046875,2021-12-23 21:16:08.305000+00:00,0.2288818359375,2021-12-23 21:16:08.305000+00:00,0.054931640625,2021-12-23 21:16:08.305000+00:00,0.1220703125,2021-12-23 21:16:08.305000+00:00,0.79345703125,2021-12-23 21:16:08.305000+00:00,1.01318359375,2021-12-23 21:16:08.305000+00:00,0.091552734375,2021-12-23 21:16:08.305000+00:00,0.3082275390625,2021-12-23 21:16:08.305000+00:00,1.2451171875,2021-12-23 21:16:08.305000+00:00,0.0732421875,2021-12-23 21:16:08.305000+00:00,0.1800537109375,2021-12-23 21:16:08.305000+00:00,0.0213623046875,2021-12-23 21:16:08.305000+00:00,0.29296875,2021-12-23 21:16:08.305000+00:00,0.29296875,2021-12-23 21:16:08.305000+00:00,-0.018310546875,2021-12-23 21:16:08.305000+00:00,0.1708984375,2021-12-23 21:16:08.305000+00:00,0.7904052734375,2021-12-23 21:16:08.305000+00:00,0.994873046875,2021-12-23 21:16:08.305000+00:00,0.1678466796875,2021-12-23 21:16:08.305000+00:00,0.32958984375,2021-12-23 21:16:08.305000+00:00,-0.1220703125,2021-12-23 21:16:08.305000+00:00,0.091552734375,2021-12-23 21:16:08.305000+00:00,24.09275757364105,2021-12-23 21:16:08.305000+00:00,23.75707158794889,2021-12-23 21:16:08.305000+00:00,172.015380859375,2021-12-23 21:16:08.305000+00:00,230.18798828125,2021-12-23 21:16:08.305000+00:00,25.841387448374636,2021-12-23 21:16:08.305000+00:00,24.70439981995972,2021-12-23 21:16:08.305000+00:00,-32.249977111816406,2021-12-23 21:16:08.305000+00:00
33,12.835693359375,2021-12-23 21:16:08.371000+00:00,0.64697265625,2021-12-23 21:16:08.371000+00:00,0.15869140625,2021-12-23 21:16:08.371000+00:00,0.1251220703125,2021-12-23 21:16:08.371000+00:00,-0.1373291015625,2021-12-23 21:16:08.371000+00:00,0.8636474609375,2021-12-23 21:16:08.371000+00:00,0.4547119140625,2021-12-23 21:16:08.371000+00:00,0.0946044921875,2021-12-23 21:16:08.371000+00:00,0.5462646484375,2021-12-23 21:16:08.371000+00:00,0.23193359375,2021-12-23 21:16:08.371000+00:00,0.1708984375,2021-12-23 21:16:08.371000+00:00,-0.0579833984375,2021-12-23 21:16:08.371000+00:00,0.9033203125,2021-12-23 21:16:08.371000+00:00,1.1016845703125,2021-12-23 21:16:08.371000+00:00,-0.13427734375,2021-12-23 21:16:08.371000+00:00,0.3387451171875,2021-12-23 21:16:08.371000+00:00,1.5106201171875,2021-12-23 21:16:08.371000+00:00,0.0579833984375,2021-12-23 21:16:08.371000+00:00,0.0274658203125,2021-12-23 21:16:08.371000+00:00,0.03662109375,2021-12-23 21:16:08.371000+00:00,0.2105712890625,2021-12-23 21:16:08.371000+00:00,0.5279541015625,2021-12-23 21:16:08.371000+00:00,0.0732421875,2021-12-23 21:16:08.371000+00:00,0.1007080078125,2021-12-23 21:16:08.371000+00:00,1.226806640625,2021-12-23 21:16:08.371000+00:00,1.1138916015625,2021-12-23 21:16:08.371000+00:00,0.20751953125,2021-12-23 21:16:08.371000+00:00,0.2166748046875,2021-12-23 21:16:08.371000+00:00,-0.3509521484375,2021-12-23 21:16:08.371000+00:00,0.201416015625,2021-12-23 21:16:08.371000+00:00,24.432005705133545,2021-12-23 21:16:08.371000+00:00,24.07905721489206,2021-12-23 21:16:08.371000+00:00,172.015380859375,2021-12-23 21:16:08.371000+00:00,230.126953125,2021-12-23 21:16:08.371000+00:00,26.16592606625061,2021-12-23 21:16:08.371000+00:00,25.074539992282105,2021-12-23 21:16:08.371000+00:00,-32.29997634887695,2021-12-23 21:16:08.372000+00:00
